5 18,17,16,15,14,13,12,11,10,9,8,7,6,5, 86
6 18,17,16,15,14,13,12,11,10,9,8,7,6, 81
7 18,17,16,15,14,13,12,11,10,9,8,7, 71
8 18,17,16,15,14,13,12,11,10,9,8, 69
9 18,17,16,15,14,13,12,11,10,9, 59
10 18,17,16,15,14,13,12,11,10, 56
11 18,17,16,15,14,13,12,11, 48
12 18,17,16,15,14,13,12, 40
13 18,17,16,15,14,13, 35
14 18,17,16,15,14, 25
15 18,17,16,15, 18
16 18,17,16, 11
17 18,17, 3
19 18,19, 9
20 18,19,20, 17
time =  35.393656492233276
0 18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0, 94
1 18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1, 84
2 18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2, 77
3 18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3, 73
4 18,17,16,15,14,13,12,11,10,9,8,7,6,5,4, 69
5 18,17,16,15,14,13,12,11,10,9,8,7,6,5, 61
6 18,17,16,15,14,13,12,11,10,9,8,7,6, 52
7 18,17,16,15,14,13,12,11,10,9,8,7, 51
8 18,17,16,15,14,13,12,11,10,9,8, 42
9 18,17,16,15,14,13,12,11,10,9, 40
10 18,17,16,15,14,13,12,11,10, 37
11 18,17,16,15,14,13,12,11, 35
12 18,17,16,15,14,13,12, 26
13 18,17,16,15,14,13, 24
14 18,17,16,15,14, 18
15 18,17,16,15, 11
16 18,17,16, 9
17 18,17, 6
19 18,19, 3
20 18,19,20, 4
